customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,segment
PB-88052,730,2,620,1,1,1,At-risk
PB-88053,343,5,1913,1,3,3,Loyal
PB-91051,1,4,1809,4,2,2,Recent
PB-91501,42,3,393,3,2,1,Recent
PB-91502,143,7,3085,2,4,3,Loyal
PB-92101,318,2,270,1,1,1,At-risk
PB-92102,308,5,5031,1,3,4,Loyal
PC-187451,83,7,3356,3,4,3,High-value
PC-187452,22,5,1448,4,3,2,Loyal
PC-187453,790,5,4058,1,3,4,Loyal
PC-187454,3,4,1832,4,2,2,Recent
PC-190001,22,9,2185,4,4,3,High-value
PC-190002,33,5,6069,4,3,4,High-value
PC-190003,51,2,157,3,1,1,Recent
PC-190004,883,2,1062,1,1,2,At-risk
PC-87451,58,2,85,3,1,1,Recent
PC-87452,416,3,1161,1,2,2,At-risk
PC-90001,573,3,1040,1,2,2,At-risk
PC-90002,1004,1,120,1,1,1,At-risk
PF-191201,94,8,15063,3,4,4,High-value
PF-191202,85,8,1864,3,4,2,Loyal
PF-191203,98,8,2001,3,4,3,High-value
PF-191204,836,4,9065,1,2,4,Loyal
PF-191651,92,13,4736,3,4,4,High-value
PF-191652,345,9,5169,1,4,4,Loyal
PF-191653,323,8,3347,1,4,3,Loyal
PF-191654,197,6,2770,2,3,3,Loyal
PF-192251,3,10,3374,4,4,3,High-value
PF-192252,24,11,3910,4,4,4,High-value
PF-192253,23,4,2427,4,2,3,Recent
PF-192254,115,5,2207,2,3,3,Loyal
PF-91201,301,3,714,1,2,1,At-risk
PF-91202,414,1,322,1,1,1,At-risk
PF-91203,84,6,847,3,3,2,Loyal
PF-91651,35,3,1533,4,2,2,Recent
PF-91652,126,4,476,2,2,1,At-risk
PF-92251,15,3,357,4,2,1,Recent
PF-92252,484,4,1117,1,2,2,At-risk
PG-188201,36,11,8315,4,4,4,High-value
PG-188202,623,3,779,1,2,2,At-risk
PG-188203,21,8,2453,4,4,3,High-value
PG-188204,37,13,3088,4,4,3,High-value
PG-188951,202,8,3381,2,4,3,Loyal
PG-188952,3,7,4707,4,4,4,High-value
PG-188953,576,4,3864,1,2,4,Loyal
PG-188954,58,9,1988,3,4,3,High-value
PG-88201,1443,1,459,1,1,1,At-risk
PG-88202,31,5,1387,4,3,2,Loyal
PG-88951,300,3,482,1,2,1,At-risk
PG-88952,939,3,1500,1,2,2,At-risk
PH-187901,58,9,3975,3,4,4,High-value
PH-187902,798,1,408,1,1,1,At-risk
PH-187903,122,8,4322,2,4,4,High-value
PH-187904,71,1,730,3,1,2,Recent
PH-87901,115,4,177,2,2,1,At-risk
PH-87902,185,4,1570,2,2,2,At-risk
PJ-188351,104,3,2704,3,2,3,Recent
PJ-188352,115,3,8509,2,2,4,Loyal
PJ-188353,51,5,1208,3,3,2,Loyal
PJ-188354,40,8,1220,4,4,2,High-value
PJ-190151,20,4,1779,4,2,2,Recent
PJ-190152,43,5,3278,3,3,3,Loyal
PJ-190153,84,6,2352,3,3,3,Loyal
PJ-190154,135,7,1823,2,4,2,Loyal
PJ-88351,301,3,581,1,2,1,At-risk
PJ-88352,43,3,220,3,2,1,Recent
PJ-90151,516,2,623,1,1,1,At-risk
PJ-90152,197,6,5990,2,3,4,Loyal
PK-189101,210,4,1397,2,2,2,At-risk
PK-189102,426,2,802,1,1,2,At-risk
PK-189103,99,8,3644,3,4,3,High-value
PK-189104,484,2,1441,1,1,2,At-risk
PK-190751,176,5,3098,2,3,3,Loyal
PK-190752,37,6,4270,4,3,4,High-value
PK-190753,9,6,1651,4,3,2,Loyal
PK-190754,10,12,8646,4,4,4,High-value
PK-89101,122,4,948,2,2,2,At-risk
PK-90751,495,1,533,1,1,1,At-risk
PK-90752,548,2,459,1,1,1,At-risk
PL-189251,50,9,10789,3,4,4,High-value
PL-189252,586,3,1899,1,2,3,At-risk
PL-189253,59,3,1329,3,2,2,Recent
PL-189254,16,5,239,4,3,1,Loyal
PL-89251,360,2,261,1,1,1,At-risk
PL-89252,50,1,498,3,1,1,Recent
PM-189401,735,4,4352,1,2,4,Loyal
PM-189402,22,7,4564,4,4,4,High-value
PM-189403,30,9,2575,4,4,3,High-value
PM-189404,387,3,1405,1,2,2,At-risk
PM-191351,574,4,2796,1,2,3,At-risk
PM-191352,37,9,1315,4,4,2,High-value
PM-191353,13,5,1632,4,3,2,Loyal
PM-191354,52,4,4115,3,2,4,Recent
PM-89401,56,4,863,3,2,2,Recent
PM-89402,678,5,587,1,3,1,At-risk
PM-91351,302,4,746,1,2,2,At-risk
PM-91352,997,2,684,1,1,1,At-risk
PN-187751,16,9,5619,4,4,4,High-value
PN-187752,108,13,2519,3,4,3,High-value
PN-187753,513,3,1765,1,2,2,At-risk
PN-187754,31,8,1467,4,4,2,High-value
PN-87751,214,3,1024,2,2,2,At-risk
PN-87752,54,2,499,3,1,1,Recent
PO-188501,35,8,5125,4,4,4,High-value
PO-188502,106,12,7288,3,4,4,High-value
PO-188503,13,10,5390,4,4,4,High-value
PO-188504,5,11,7475,4,4,4,High-value
PO-188651,176,8,2550,2,4,3,Loyal
PO-188652,64,10,13056,3,4,4,High-value
PO-188653,296,10,2952,1,4,3,Loyal
PO-188654,1,7,2494,4,4,3,High-value
PO-191801,211,7,9211,2,4,4,High-value
PO-191802,604,4,682,1,2,1,At-risk
PO-191803,223,4,1967,2,2,3,Loyal
PO-191804,161,9,4893,2,4,4,High-value
PO-191951,219,7,5331,2,4,4,High-value
PO-191952,399,3,2524,1,2,3,At-risk
PO-191953,370,6,1958,1,3,3,Loyal
PO-191954,87,5,1057,3,3,2,Loyal
PO-88501,406,2,1076,1,1,2,At-risk
PO-88502,128,2,358,2,1,1,At-risk
PO-88651,353,4,2607,1,2,3,At-risk
PO-88652,941,1,205,1,1,1,At-risk
PO-88653,1186,1,161,1,1,1,At-risk
PO-91801,30,3,416,4,2,1,Recent
PO-91802,596,2,88,1,1,1,At-risk
PO-91803,503,4,727,1,2,1,At-risk
PO-91951,34,4,7799,4,2,4,High-value
PO-91952,749,1,27,1,1,1,At-risk
PO-91953,259,3,403,2,2,1,At-risk
PP-189551,55,8,8800,3,4,4,High-value
PP-189552,370,6,5300,1,3,4,Loyal
PP-189553,56,6,533,3,3,1,Loyal
PP-189554,98,10,7254,3,4,4,High-value
PP-89551,1065,2,232,1,1,1,At-risk
PP-89552,15,1,128,4,1,1,Recent
PR-188801,110,8,3303,3,4,3,High-value
PR-188802,120,9,3897,2,4,4,High-value
PR-188803,26,7,4204,4,4,4,High-value
PR-188804,37,5,1841,4,3,2,Loyal
PR-88801,197,2,517,2,1,1,At-risk
PR-88802,738,1,289,1,1,1,At-risk
PR-88803,1226,2,279,1,1,1,At-risk
PS-187601,30,8,3962,4,4,4,High-value
PS-187602,191,6,6533,2,3,4,Loyal
PS-187603,36,8,3252,4,4,3,High-value
PS-187604,108,6,2182,3,3,3,Loyal
PS-189701,28,6,5988,4,3,4,High-value
PS-189702,191,12,4672,2,4,4,High-value
PS-189703,160,7,6286,2,4,4,High-value
PS-189704,70,8,1278,3,4,2,Loyal
PS-190451,90,7,8178,3,4,4,High-value
PS-190452,139,4,7012,2,2,4,Loyal
PS-190453,21,8,7221,4,4,4,High-value
PS-190454,237,7,6842,2,4,4,High-value
PS-87601,348,1,531,1,1,1,At-risk
PS-87602,498,4,1175,1,2,2,At-risk
PS-89701,923,2,57,1,1,1,At-risk
PS-89702,125,2,1339,2,1,2,At-risk
PS-90451,62,3,341,3,2,1,Recent
PS-90452,180,4,489,2,2,1,At-risk
PT-190901,125,6,2798,2,3,3,Loyal
PT-190902,147,7,2553,2,4,3,Loyal
PT-190903,7,8,2858,4,4,3,High-value
PT-190904,72,4,160,3,2,1,Recent
PT-90901,251,1,804,2,1,2,At-risk
PT-90902,3,4,3881,4,2,4,High-value
PV-189851,9,9,2717,4,4,3,High-value
PV-189852,22,7,2313,4,4,3,High-value
PV-189853,65,7,4636,3,4,4,High-value
PV-189854,90,5,2875,3,3,3,Loyal
PV-89851,145,4,3156,2,2,3,Loyal
PV-89852,203,2,3235,2,1,3,At-risk
PW-190301,66,9,1126,3,4,2,Loyal
PW-190302,8,8,5988,4,4,4,High-value
PW-190303,478,4,2237,1,2,3,At-risk
PW-190304,47,10,3454,3,4,3,High-value
PW-192401,404,5,563,1,3,1,At-risk
PW-192402,2,5,1023,4,3,2,Loyal
PW-192403,101,7,1677,3,4,2,Loyal
PW-192404,465,7,3922,1,4,4,Loyal
PW-90301,58,3,509,3,2,1,Recent
PW-90302,561,4,574,1,2,1,At-risk
PW-92401,62,4,1097,3,2,2,Recent
PW-92402,566,3,140,1,2,1,At-risk
QJ-192551,87,4,6156,3,2,4,Recent
QJ-192552,374,3,3314,1,2,3,At-risk
QJ-192553,115,7,2616,2,4,3,Loyal
QJ-192554,26,9,6111,4,4,4,High-value
QJ-92551,62,2,165,3,1,1,Recent
QJ-92552,127,3,223,2,2,1,At-risk
RA-192851,500,2,3278,1,1,3,At-risk
RA-192852,47,8,7958,3,4,4,High-value
RA-192853,339,5,2964,1,3,3,Loyal
RA-192854,6,9,2619,4,4,3,High-value
RA-198851,336,5,5363,1,3,4,Loyal
RA-198852,266,7,2886,2,4,3,Loyal
RA-198853,482,4,3354,1,2,3,At-risk
RA-198854,44,7,3832,3,4,4,High-value
RA-199151,143,6,3895,2,3,4,Loyal
RA-199152,125,4,4488,2,2,4,Loyal
RA-199153,28,8,7801,4,4,4,High-value
RA-199154,13,9,4794,4,4,4,High-value
RA-199451,2,4,726,4,2,1,Recent
RA-199452,24,7,4439,4,4,4,High-value
RA-199453,84,7,4845,3,4,4,High-value
RA-199454,62,5,1686,3,3,2,Loyal
RA-92851,255,7,2760,2,4,3,Loyal
RA-92852,498,1,295,1,1,1,At-risk
RA-92853,363,6,3170,1,3,3,Loyal
RA-98851,700,1,59,1,1,1,At-risk
RA-98852,1056,2,154,1,1,1,At-risk
RA-98853,126,5,291,2,3,1,At-risk
RA-99151,140,1,201,2,1,1,At-risk
RA-99152,588,1,219,1,1,1,At-risk
RA-99451,21,6,1012,4,3,2,Loyal
RA-99452,213,3,1034,2,2,2,At-risk
RB-193301,142,8,3794,2,4,4,High-value
RB-193302,16,12,8650,4,4,4,High-value
RB-193303,44,10,4909,3,4,4,High-value
RB-193304,69,2,1008,3,1,2,Recent
RB-193601,21,8,10106,4,4,4,High-value
RB-193602,76,6,3511,3,3,3,Loyal
RB-193603,174,5,463,2,3,1,At-risk
RB-193604,97,6,15117,3,3,4,High-value
RB-194351,69,6,4966,3,3,4,High-value
RB-194352,131,3,93,2,2,1,At-risk
RB-194353,61,11,3896,3,4,4,High-value
RB-194354,20,8,2663,4,4,3,High-value
RB-194651,15,9,7408,4,4,4,High-value
RB-194652,114,5,1190,2,3,2,Loyal
RB-194653,1,10,3867,4,4,4,High-value
RB-194654,10,12,4714,4,4,4,High-value
RB-195701,164,2,1822,2,1,2,At-risk
RB-195702,189,10,6788,2,4,4,High-value
RB-195703,21,8,1824,4,4,2,High-value
RB-195704,26,5,528,4,3,1,Loyal
RB-196451,151,3,2377,2,2,3,Loyal
RB-196452,321,6,1580,1,3,2,At-risk
RB-196453,299,8,1796,1,4,2,Loyal
RB-196454,649,5,221,1,3,1,At-risk
RB-197051,134,5,4923,2,3,4,Loyal
RB-197052,17,3,367,4,2,1,Recent
RB-197053,445,4,1930,1,2,3,At-risk
RB-197054,55,4,2068,3,2,3,Recent
RB-197951,114,8,2476,2,4,3,Loyal
RB-197952,193,5,1486,2,3,2,Loyal
RB-197953,94,14,9463,3,4,4,High-value
RB-197954,33,8,5633,4,4,4,High-value
RB-93301,113,5,2079,2,3,3,Loyal
RB-93302,140,3,2458,2,2,3,Loyal
RB-93601,531,2,171,1,1,1,At-risk
RB-93602,94,2,233,3,1,1,Recent
RB-94351,217,2,215,2,1,1,At-risk
RB-94352,485,4,2964,1,2,3,At-risk
RB-94651,1212,1,418,1,1,1,At-risk
RB-94652,288,2,3257,1,1,3,At-risk
RB-95701,941,2,267,1,1,1,At-risk
RB-95702,447,3,320,1,2,1,At-risk
RB-96451,476,1,147,1,1,1,At-risk
RB-96452,240,2,135,2,1,1,At-risk
RB-97051,183,7,4267,2,4,4,High-value
RB-97052,150,1,285,2,1,1,At-risk
RB-97053,248,4,1464,2,2,2,At-risk
RB-97951,31,2,68,4,1,1,Recent
RB-97952,182,3,188,2,2,1,At-risk
RC-198251,669,4,778,1,2,2,At-risk
RC-198252,241,7,4180,2,4,4,High-value
RC-198253,119,8,1993,2,4,3,Loyal
RC-198254,370,6,968,1,3,2,At-risk
RC-199601,143,5,3140,2,3,3,Loyal
RC-199602,518,7,2901,1,4,3,Loyal
RC-199603,23,4,971,4,2,2,Recent
RC-199604,111,6,886,2,3,2,Loyal
RC-98251,742,1,37,1,1,1,At-risk
RC-99601,113,4,1610,2,2,2,At-risk
RC-99602,897,1,31,1,1,1,At-risk
RD-194801,261,2,890,2,1,2,At-risk
RD-194802,1,7,5552,4,4,4,High-value
RD-194803,64,10,5769,3,4,4,High-value
RD-194804,73,8,4272,3,4,4,High-value
RD-195851,360,7,4320,1,4,4,Loyal
RD-195852,26,9,8108,4,4,4,High-value
RD-195853,41,5,973,4,3,2,Loyal
RD-195854,181,10,2913,2,4,3,Loyal
RD-196601,94,7,4068,3,4,4,High-value
RD-196602,239,4,5345,2,2,4,Loyal
RD-196603,273,5,751,1,3,2,At-risk
RD-196604,115,5,2787,2,3,3,Loyal
RD-197201,48,6,3843,3,3,4,High-value
RD-197202,63,9,5295,3,4,4,High-value
RD-197203,555,5,346,1,3,1,At-risk
RD-197204,22,10,1420,4,4,2,High-value
RD-198101,45,10,2147,3,4,3,High-value
RD-198102,913,5,1286,1,3,2,At-risk
RD-198103,107,7,2519,3,4,3,High-value
RD-198104,15,8,1137,4,4,2,High-value
RD-199001,275,6,6221,1,3,4,Loyal
RD-199002,498,1,23,1,1,1,At-risk
RD-199003,33,13,4104,4,4,4,High-value
RD-199004,115,9,3134,2,4,3,Loyal
RD-199301,101,6,3945,3,3,4,High-value
RD-199302,1148,2,399,1,1,1,At-risk
RD-199303,188,10,3982,2,4,4,High-value
RD-199304,43,4,971,3,2,2,Recent
RD-94801,206,3,609,2,2,1,At-risk
RD-94802,48,1,91,3,1,1,Recent
RD-94803,828,2,363,1,1,1,At-risk
RD-95851,36,6,4464,4,3,4,High-value
RD-95852,111,1,704,2,1,1,At-risk
RD-96601,28,4,2960,4,2,3,Recent
RD-96602,1374,1,175,1,1,1,At-risk
RD-96603,375,4,258,1,2,1,At-risk
RD-97201,71,4,2698,3,2,3,Recent
RD-97202,59,4,1136,3,2,2,Recent
RD-98101,54,5,3021,3,3,3,Loyal
RD-98102,238,2,192,2,1,1,At-risk
RD-99001,152,5,280,2,3,1,At-risk
RD-99002,93,5,4558,3,3,4,High-value
RD-99301,162,6,2183,2,3,3,Loyal
RD-99302,29,5,4339,4,3,4,High-value
RE-194051,29,10,7787,4,4,4,High-value
RE-194052,129,3,1122,2,2,2,At-risk
RE-194053,36,7,3116,4,4,3,High-value
RE-194054,1099,1,48,1,1,1,At-risk
RE-194501,24,7,4319,4,4,4,High-value
RE-194502,343,4,2495,1,2,3,At-risk
RE-194503,468,2,2970,1,1,3,At-risk
RE-194504,303,5,878,1,3,2,At-risk
RE-94051,72,3,868,3,2,2,Recent
RE-94052,435,3,1098,1,2,2,At-risk
RE-94501,71,5,1411,3,3,2,Loyal
RE-94502,16,7,4267,4,4,4,High-value
RF-193451,121,8,4628,2,4,4,High-value
RF-193452,93,5,3029,3,3,3,Loyal
RF-193453,65,6,2424,3,3,3,Loyal
RF-193454,391,8,3310,1,4,3,Loyal
RF-197351,2,8,6855,4,4,4,High-value
RF-197352,182,3,1320,2,2,2,At-risk
RF-197353,23,5,1622,4,3,2,Loyal
RF-197354,90,7,2342,3,4,3,High-value
RF-198401,16,7,2803,4,4,3,High-value
RF-198402,20,7,7357,4,4,4,High-value
RF-198403,10,9,3972,4,4,4,High-value
RF-198404,7,8,947,4,4,2,High-value
RF-93451,415,2,688,1,1,1,At-risk
RF-93452,7,1,13,4,1,1,Recent
RF-93453,544,2,2506,1,1,3,At-risk
RF-97351,119,3,951,2,2,2,At-risk
RF-98401,1137,1,173,1,1,1,At-risk
RF-98402,139,5,400,2,3,1,At-risk
RH-194951,113,8,2452,2,4,3,Loyal
RH-194952,360,5,4263,1,3,4,Loyal
RH-194953,25,10,2961,4,4,3,High-value
RH-194954,33,5,3622,4,3,3,High-value
RH-195101,21,7,1448,4,4,2,High-value
RH-195102,161,5,1519,2,3,2,Loyal
RH-195103,108,7,1654,3,4,2,Loyal
RH-195104,468,6,6980,1,3,4,Loyal
RH-195551,73,5,3631,3,3,3,Loyal
RH-195552,8,9,2999,4,4,3,High-value
RH-195553,121,5,1573,2,3,2,Loyal
RH-195554,520,2,740,1,1,2,At-risk
RH-196001,185,3,572,2,2,1,At-risk
RH-196002,49,8,954,3,4,2,Loyal
RH-196003,7,7,1019,4,4,2,High-value
RH-196004,535,3,2086,1,2,3,At-risk
RH-94951,422,1,2833,1,1,3,At-risk
RH-94952,97,2,225,3,1,1,Recent
RH-95101,701,4,585,1,2,1,At-risk
RH-95102,967,3,1252,1,2,2,At-risk
RH-95551,27,5,4477,4,3,4,High-value
RH-95552,30,3,4275,4,2,4,High-value
RH-96001,517,4,1421,1,2,2,At-risk
RH-96002,908,1,1826,1,1,2,At-risk
RH-96003,174,3,92,2,2,1,At-risk
RK-193001,128,5,3288,2,3,3,Loyal
RK-193002,309,5,1048,1,3,2,At-risk
RK-193003,86,13,7683,3,4,4,High-value
RK-193004,120,3,1460,2,2,2,At-risk
RK-93001,65,2,383,3,1,1,Recent
RK-93002,29,2,136,4,1,1,Recent
RL-196151,463,4,4648,1,2,4,Loyal
RL-196152,121,4,682,2,2,1,At-risk
RL-196153,476,7,3303,1,4,3,Loyal
RL-196154,122,8,6236,2,4,4,High-value
RL-96151,266,3,169,2,2,1,At-risk
RL-96152,268,5,2251,2,3,3,Loyal
RM-193751,19,8,5541,4,4,4,High-value
RM-193752,118,7,5054,2,4,4,High-value
RM-193753,280,4,4028,1,2,4,Loyal
RM-193754,346,6,1453,1,3,2,At-risk
RM-196751,629,3,898,1,2,2,At-risk
RM-196752,5,8,3011,4,4,3,High-value
RM-196753,35,3,1266,4,2,2,Recent
RM-196754,7,5,5978,4,3,4,High-value
RM-197501,48,6,2453,3,3,3,Loyal
RM-197502,210,3,2363,2,2,3,Loyal
RM-197503,17,9,1560,4,4,2,High-value
RM-197504,300,1,98,1,1,1,At-risk
RM-93751,10,4,709,4,2,1,Recent
RM-93752,885,3,1532,1,2,2,At-risk
RM-96751,37,1,198,4,1,1,Recent
RM-96752,107,1,212,3,1,1,Recent
RM-96753,142,6,1305,2,3,2,Loyal
RM-97501,1191,1,53,1,1,1,At-risk
RM-97502,41,6,876,4,3,2,Loyal
RO-197801,122,10,12210,2,4,4,High-value
RO-197802,301,7,1842,1,4,2,Loyal
RO-197803,190,5,965,2,3,2,Loyal
RO-197804,36,7,3816,4,4,4,High-value
RO-97801,5,7,2597,4,4,3,High-value
RO-97802,1006,2,482,1,1,1,At-risk
RP-192701,8,11,6542,4,4,4,High-value
RP-192702,266,6,5731,2,3,4,Loyal
RP-192703,301,5,495,1,3,1,At-risk
RP-192704,497,4,955,1,2,2,At-risk
RP-193901,16,7,6918,4,4,4,High-value
RP-193902,96,6,1082,3,3,2,Loyal
RP-193903,34,9,2963,4,4,3,High-value
RP-193904,34,12,5155,4,4,4,High-value
RP-198551,22,5,3516,4,3,3,High-value
RP-198552,307,9,4063,1,4,4,Loyal
RP-198553,423,5,1294,1,3,2,At-risk
RP-198554,29,8,2169,4,4,3,High-value
RP-92701,1130,2,238,1,1,1,At-risk
RP-92702,287,4,1037,1,2,2,At-risk
RP-93901,271,5,4862,1,3,4,Loyal
RP-93902,517,2,1073,1,1,2,At-risk
RP-98551,463,2,2342,1,1,3,At-risk
RP-98552,401,4,1226,1,2,2,At-risk
RR-193151,63,10,7303,3,4,4,High-value
RR-193152,182,5,2372,2,3,3,Loyal
RR-193153,392,4,1472,1,2,2,At-risk
RR-193154,20,2,615,4,1,1,Recent
RR-195251,328,6,3504,1,3,3,Loyal
RR-195252,13,6,2907,4,3,3,High-value
RR-195253,1,9,5293,4,4,4,High-value
RR-195254,171,6,3301,2,3,3,Loyal
RR-93151,825,1,27,1,1,1,At-risk
RR-93152,233,3,1795,2,2,2,At-risk
RR-95251,570,2,675,1,1,1,At-risk
RR-95252,90,5,702,3,3,1,Loyal
RS-194201,100,7,2441,3,4,3,High-value
RS-194202,100,9,5093,3,4,4,High-value
RS-194203,484,7,3292,1,4,3,Loyal
RS-194204,77,5,3221,3,3,3,Loyal
RS-197651,168,5,3052,2,3,3,Loyal
RS-197652,44,4,3669,3,2,3,Recent
RS-197653,160,8,2702,2,4,3,Loyal
RS-197654,37,8,4160,4,4,4,High-value
RS-198701,191,4,1460,2,2,2,At-risk
RS-198702,386,7,3208,1,4,3,Loyal
RS-198703,78,7,2399,3,4,3,High-value
RS-198704,20,2,22,4,1,1,Recent
RS-94201,34,5,331,4,3,1,Loyal
RS-94202,849,1,12,1,1,1,At-risk
RS-94203,1177,1,42,1,1,1,At-risk
RS-97651,146,4,960,2,2,2,At-risk
RS-97652,124,2,565,2,1,1,At-risk
RS-98701,21,4,467,4,2,1,Recent
RS-98702,324,4,565,1,2,1,At-risk
RW-195401,43,8,6351,3,4,4,High-value
RW-195402,148,7,4541,2,4,4,High-value
RW-195403,44,3,1134,3,2,2,Recent
RW-195404,121,7,7400,2,4,4,High-value
RW-196301,322,4,3001,1,2,3,At-risk
RW-196302,252,5,1349,2,3,2,Loyal
RW-196303,78,8,1798,3,4,2,Loyal
RW-196304,90,9,3280,3,4,3,High-value
RW-196901,237,8,5650,2,4,4,High-value
RW-196902,54,6,941,3,3,2,Loyal
RW-196903,16,6,1113,4,3,2,Loyal
RW-196904,80,5,3495,3,3,3,Loyal
RW-95401,27,4,4821,4,2,4,High-value
RW-95402,1206,3,878,1,2,2,At-risk
RW-96301,1154,1,546,1,1,1,At-risk
RW-96302,400,1,14,1,1,1,At-risk
RW-96901,1205,2,294,1,1,1,At-risk
RW-96902,99,6,1103,3,3,2,Loyal
SA-108301,50,5,505,3,3,1,Loyal
SA-108302,1192,1,55,1,1,1,At-risk
SA-108303,11,4,312,4,2,1,Recent
SA-208301,216,9,2320,2,4,3,Loyal
SA-208302,169,3,4398,2,2,4,Loyal
SA-208303,169,8,4137,2,4,4,High-value
SA-208304,64,10,4767,3,4,4,High-value
SB-101701,344,2,1321,1,1,2,At-risk
SB-101702,27,3,329,4,2,1,Recent
SB-101851,79,5,935,3,3,2,Loyal
SB-101852,1100,2,332,1,1,1,At-risk
SB-102901,192,5,1976,2,3,3,Loyal
SB-201701,34,7,8934,4,4,4,High-value
SB-201702,3,3,1797,4,2,2,Recent
SB-201703,629,2,874,1,1,2,At-risk
SB-201704,202,3,1348,2,2,2,At-risk
SB-201851,75,3,1844,3,2,2,Recent
SB-201852,136,13,6429,2,4,4,High-value
SB-201853,125,9,6349,2,4,4,High-value
SB-201854,189,6,6411,2,3,4,Loyal
SB-202901,169,5,5101,2,3,4,Loyal
SB-202902,42,3,4587,3,2,4,Recent
SB-202903,97,7,793,3,4,2,Loyal
SB-202904,48,7,8057,3,4,4,High-value
SC-100201,265,1,48,2,1,1,At-risk
SC-100202,408,3,428,1,2,1,At-risk
SC-100501,346,3,1493,1,2,2,At-risk
SC-100502,43,4,819,3,2,2,Recent
SC-100951,226,4,717,2,2,1,At-risk
SC-100952,612,3,203,1,2,1,At-risk
SC-102301,195,2,174,2,1,1,At-risk
SC-102302,1400,1,1619,1,1,2,At-risk
SC-102601,146,1,633,2,1,1,At-risk
SC-102602,142,6,2533,2,3,3,Loyal
SC-103051,428,5,2350,1,3,3,Loyal
SC-103052,17,2,857,4,1,2,Recent
SC-103801,276,2,1446,1,1,2,At-risk
SC-103802,605,2,110,1,1,1,At-risk
SC-104401,414,3,1648,1,2,2,At-risk
SC-104402,93,1,282,3,1,1,Recent
SC-105751,374,2,328,1,1,1,At-risk
SC-106801,506,2,2511,1,1,3,At-risk
SC-106802,190,2,3835,2,1,4,Loyal
SC-106951,175,3,1335,2,2,2,At-risk
SC-106952,427,1,133,1,1,1,At-risk
SC-107251,322,3,2136,1,2,3,At-risk
SC-107252,92,4,807,3,2,2,Recent
SC-107701,831,1,27,1,1,1,At-risk
SC-107702,642,1,55,1,1,1,At-risk
SC-107703,185,5,1953,2,3,3,Loyal
SC-108001,360,1,62,1,1,1,At-risk
SC-108002,841,1,27,1,1,1,At-risk
SC-108451,552,1,613,1,1,1,At-risk
SC-108452,54,3,754,3,2,2,Recent
SC-200201,91,12,4109,3,4,4,High-value
SC-200202,9,7,1645,4,4,2,High-value
SC-200203,56,10,1462,3,4,2,Loyal
SC-200204,782,5,3364,1,3,3,Loyal
SC-200501,100,9,5484,3,4,4,High-value
SC-200502,112,5,1982,2,3,3,Loyal
SC-200503,509,7,4725,1,4,4,Loyal
SC-200504,41,9,4626,4,4,4,High-value
SC-200951,213,6,3523,2,3,3,Loyal
SC-200952,98,9,7301,3,4,4,High-value
SC-200953,76,4,635,3,2,1,Recent
SC-200954,350,9,14145,1,4,4,Loyal
SC-202301,30,10,8083,4,4,4,High-value
SC-202302,17,8,5550,4,4,4,High-value
SC-202303,652,3,2329,1,2,3,At-risk
SC-202304,150,4,4374,2,2,4,Loyal
SC-202601,64,9,2826,3,4,3,High-value
SC-202602,745,3,1608,1,2,2,At-risk
SC-202603,1,6,1205,4,3,2,Loyal
SC-202604,188,8,3732,2,4,3,Loyal
SC-203051,87,6,9218,3,3,4,High-value
SC-203052,64,9,3511,3,4,3,High-value
SC-203053,498,4,991,1,2,2,At-risk
SC-203054,30,7,3980,4,4,4,High-value
SC-203801,64,12,6626,3,4,4,High-value
SC-203802,87,9,1512,3,4,2,Loyal
SC-203803,210,7,1990,2,4,3,Loyal
SC-203804,31,9,5994,4,4,4,High-value
SC-204401,204,7,332,2,4,1,Loyal
SC-204402,126,3,631,2,2,1,At-risk
SC-204403,10,8,4842,4,4,4,High-value
SC-204404,37,7,1875,4,4,2,High-value
SC-205751,119,9,2009,2,4,3,Loyal
SC-205752,79,9,3210,3,4,3,High-value
SC-205753,28,10,3563,4,4,3,High-value
SC-205754,93,5,902,3,3,2,Loyal
SC-206801,80,9,8915,3,4,4,High-value
SC-206802,22,9,1673,4,4,2,High-value
SC-206803,36,7,1634,4,4,2,High-value
SC-206804,127,6,1255,2,3,2,Loyal
SC-206951,90,12,10871,3,4,4,High-value
SC-206952,503,6,3888,1,3,4,Loyal
SC-206953,10,7,4596,4,4,4,High-value
SC-206954,90,10,2578,3,4,3,High-value
SC-207251,100,2,61,3,1,1,Recent
SC-207252,13,10,5473,4,4,4,High-value
SC-207253,8,7,3215,4,4,3,High-value
SC-207254,188,11,5226,2,4,4,High-value
SC-207701,197,10,5029,2,4,4,High-value
SC-207702,104,6,1797,3,3,2,Loyal
SC-207703,41,9,3174,4,4,3,High-value
SC-207704,42,7,4494,3,4,4,High-value
SC-208001,204,6,6147,2,3,4,Loyal
SC-208002,31,10,4487,4,4,4,High-value
SC-208003,203,4,408,2,2,1,At-risk
SC-208004,31,4,278,4,2,1,Recent
SC-208451,45,5,2987,3,3,3,Loyal
SC-208452,37,5,3289,4,3,3,High-value
SC-208453,9,12,3341,4,4,3,High-value
SC-208454,132,2,281,2,1,1,At-risk
SD-104851,41,5,1115,4,3,2,Loyal
SD-104852,407,3,43,1,2,1,At-risk
SD-204851,19,9,3462,4,4,3,High-value
SD-204852,16,10,3888,4,4,4,High-value
